,original,gen,PSNR,CS,CPL,SSIM,label
1394,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2273C951_843.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2273C951_843_torchvision.jpg,14.76952657,0.27747673,64.46042,0.805100441,Lost
1395,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2172C831_778.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2172C831_778_torchvision.jpg,23.9691384,0.8888134,18.145508,0.92481572,Ok
1396,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1680Z272_183.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_1680Z272_183_torchvision.jpg,18.49454983,0.7286794,55.852272,0.803690421,Ok
1397,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1871P741_668.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1871P741_668_torchvision.jpg,21.01881531,0.9017087,19.700384,0.90335483,Ok
1398,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677R182_639.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1677R182_639_torchvision.jpg,10.93739053,0.7955204,21.4561,0.75791514,Ok
1399,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176W912_230.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2176W912_230_torchvision.jpg,24.40543582,0.8660341,20.325438,0.919758967,Ok
1400,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1573P882_610.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1573P882_610_torchvision.jpg,21.13470073,0.7500629,16.321856,0.922117044,Ok
1401,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677S221_640.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1677S221_640_torchvision.jpg,13.80284284,0.6311717,49.612934,0.826999122,Ok
1402,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174D012_801.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2174D012_801_torchvision.jpg,15.65546973,0.601637,97.853905,0.804660202,Lost
1403,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075Q982_764.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2075Q982_764_torchvision.jpg,12.47326642,0.14973274,63.94933,0.667868039,Lost
1404,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174A001_793.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2174A001_793_torchvision.jpg,17.00667918,0.8475521,38.94921,0.780474522,Ok
1405,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_21681512_211.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_21681512_211_torchvision.jpg,25.88830276,0.93715996,9.393353,0.932720343,Ok
1406,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23672984_370.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_23672984_370_torchvision.jpg,12.13332669,0.6627305,58.166603,0.677584226,Ok
1407,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2267G412_248.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2267G412_248_torchvision.jpg,10.27036753,0.119711176,105.926414,0.611607013,Lost
1408,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2273C271_841.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2273C271_841_torchvision.jpg,14.91786022,0.33612636,87.286736,0.725550377,Lost
1409,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074P702_750.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2074P702_750_torchvision.jpg,19.53737466,0.91023713,18.774178,0.877072455,Ok
1410,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2279P971_356.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2279P971_356_torchvision.jpg,14.45755714,0.7237124,67.16494,0.701743404,Ok
1411,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1473Z411_602.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1473Z411_602_torchvision.jpg,13.77074667,0.68737423,31.545599,0.734832212,Lost
1412,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2877B231_565.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2877B231_565_torchvision.jpg,16.156775,0.8306244,28.43804,0.728944077,Ok
1413,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2172W242_782.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2172W242_782_torchvision.jpg,15.20855018,0.53527987,45.957253,0.708877832,Ok
1414,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1674Z812_20200416_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1674Z812_20200416_OH01_DG06_2_21_torchvision.jpg,19.2408765,0.8510466,33.678833,0.858875581,Ok
1415,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2269G091_259.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2269G091_259_torchvision.jpg,13.36418818,0.82021457,33.98261,0.748570495,Ok
1416,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2269E181_257.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2269E181_257_torchvision.jpg,10.72190868,0.1732792,46.11692,0.415043439,Lost
1417,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274C711_294.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2274C711_294_torchvision.jpg,18.96383542,0.8124186,44.88288,0.884745179,Ok
1418,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X882_20200513_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1974X882_20200513_OH01_DG06_2_21_torchvision.jpg,12.40538578,0.40669817,108.14773,0.576249764,Lost
1419,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_25693893_494.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_25693893_494_torchvision.jpg,10.00828859,0.40683323,69.866425,0.65464707,Lost
1420,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_3077Q472_582.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_3077Q472_582_torchvision.jpg,9.240602235,0.18871155,85.20543,0.60386744,Lost
1421,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074G763_743.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2074G763_743_torchvision.jpg,14.03763388,0.8102409,25.647577,0.85964012,Ok
1422,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2078C171_194.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2078C171_194_torchvision.jpg,17.05430762,0.72917694,35.196297,0.879364296,Ok
1423,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173X852_791.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2173X852_791_torchvision.jpg,13.58018985,0.8648372,35.27127,0.69297854,Ok
1424,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366D551_365.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2366D551_365_torchvision.jpg,16.61892618,0.2962591,118.73134,0.5499671,Lost
1425,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2373A683_414.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2373A683_414_torchvision.jpg,13.86203614,0.50219303,40.530354,0.738084046,Ok
1426,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_21683381_212.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_21683381_212_torchvision.jpg,17.26947603,0.9087813,20.146278,0.853708286,Ok
1427,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1575E181_614.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1575E181_614_torchvision.jpg,12.64158143,0.047986504,59.425354,0.663355764,Lost
1428,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_25693893_494.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_25693893_494_torchvision.jpg,17.48376042,0.6990942,62.534615,0.85686703,Ok
1429,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2367S991_371.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2367S991_371_torchvision.jpg,9.019817175,0.25167042,76.14806,0.664421764,Lost
1430,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275A736_309.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2275A736_309_torchvision.jpg,13.34174995,0.30303907,121.41428,0.523056374,Lost
1431,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1578X721_20200409_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\1578X721_20200409_OH01_DG06_2_13_torchvision.jpg,21.37403435,0.9055465,20.695648,0.870946566,Ok
1432,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1672D721_20200401_OH01_DG06_2_7.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\1672D721_20200401_OH01_DG06_2_7_torchvision.jpg,22.65678631,0.8856221,28.531347,0.865367622,Ok
1433,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173F931_787.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2173F931_787_torchvision.jpg,15.76554142,0.21200906,89.847435,0.630072204,Lost
1434,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2273H321_280.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2273H321_280_torchvision.jpg,20.27603915,0.61284596,64.91951,0.860041024,Ok
1435,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2779C931_555.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2779C931_555_torchvision.jpg,10.13370131,0.3957497,97.22209,0.604027653,Lost
1436,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2369H471_384.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2369H471_384_torchvision.jpg,24.03328246,0.8326527,22.588314,0.933171271,Ok
1437,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1974Y687_700.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1974Y687_700_torchvision.jpg,13.3337484,0.21901676,58.56234,0.650328395,Lost
1438,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074W041_753.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2074W041_753_torchvision.jpg,10.95023902,0.16488276,47.31636,0.745071208,Lost
1439,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2976Q211_578.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2976Q211_578_torchvision.jpg,16.73201637,0.89103377,17.036655,0.879388051,Ok
1440,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2074P352_20200512_OH01_DG06_2_5_torchvision.jpg,23.29503655,0.8831792,16.397356,0.905678739,Ok
1441,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2778A561_554.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2778A561_554_torchvision.jpg,11.89656212,0.45082968,49.43461,0.743502948,Lost
1442,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1678H971_20200514_OH01_DG06_2_33.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1678H971_20200514_OH01_DG06_2_33_torchvision.jpg,20.97686705,0.79599965,39.987328,0.889625376,Ok
1443,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175S351_826.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_2175S351_826_torchvision.jpg,18.87378425,0.59853363,29.838009,0.898566433,Ok
1444,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2368B712_379.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2368B712_379_torchvision.jpg,9.817561692,0.059078373,148.77855,0.450866827,Lost
1445,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2079W642_201.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2079W642_201_torchvision.jpg,19.97393324,0.8952016,22.4888,0.883321355,Ok
1446,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075F643_763.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2075F643_763_torchvision.jpg,12.7079676,0.23208506,140.90276,0.655897339,Lost
1447,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2176P921_833.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2176P921_833_torchvision.jpg,7.866512882,0.10423458,67.83669,0.592659057,Lost
1448,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075Z072_771.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2075Z072_771_torchvision.jpg,26.12866163,0.9078375,15.659323,0.911103253,Ok
1449,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1775F161_659.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1775F161_659_torchvision.jpg,19.65682015,0.522415,45.944344,0.882843234,Lost
1450,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2571Z472_502.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2571Z472_502_torchvision.jpg,26.62155213,0.91848505,18.804953,0.90612359,Ok
1451,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X882_20200513_OH01_DG06_2_10.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1974X882_20200513_OH01_DG06_2_10_torchvision.jpg,23.43778237,0.90404826,21.71362,0.88639055,Ok
1452,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2876S111_564.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2876S111_564_torchvision.jpg,12.09541695,0.098984756,91.62475,0.520442821,Lost
1453,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2365H841_362.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2365H841_362_torchvision.jpg,17.49192444,0.766809,23.55657,0.880754562,Ok
1454,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2269D611_256.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2269D611_256_torchvision.jpg,19.8216363,0.8603798,32.685867,0.835727119,Ok
1455,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2273D281_844.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2273D281_844_torchvision.jpg,21.25560009,0.7587186,44.56203,0.885683217,Ok
1456,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372P381_404.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2372P381_404_torchvision.jpg,16.69367704,0.7309141,59.94826,0.652976736,Lost
1457,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1477F671_605.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1477F671_605_torchvision.jpg,17.07474547,0.7973313,33.312756,0.890943256,Ok
1458,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1974B083_695.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1974B083_695_torchvision.jpg,19.94299846,0.7909192,32.06026,0.88047303,Ok
