,original,gen,transformation,VIF,MSE,PSNR,Hist_cor,Hist_int,TSI,SSIM,CS,CPL,WD,KL,VAE,label,machine_labels
286,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_9561.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_9561.png,frost,0.090183924,52.67903646,13.6147335,0.151405379,335,0.600703278,0.22950333,0.15203784,230.5535,35.30859375,0.0,0.002602963,0,1.0
287,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_9894.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_9894.png,frost,0.20459813,11.29394531,9.263580678,-0.254445825,281,0.394538894,0.338553174,0.11593161,272.39618,74.24511719,inf,0.003422986,0,1.0
288,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_9181.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_9181.png,frost,0.100518056,0.282226563,6.133314222,0.067154317,139,0.380626223,0.315062657,0.08175212,223.54333,120.3730469,0.766862403,0.006570173,0,1.0
289,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7092.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7092.png,jpeg_compression,0.617383213,26.74121094,22.49222447,0.439322226,751,0.03962818,0.993166891,0.9228436,22.045609,2.600585938,6.32e-05,0.026015185,0,1.0
290,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_3311.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_3311.png,brightness,0.235348685,5.8671875,11.2355048,-0.057322443,446,0.010261742,0.830674607,0.686067,97.48189,53.16503906,0.075380408,0.024194233,1,1.0
291,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4859.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4859.png,frost,0.357241314,23.41145833,18.92531259,0.629107695,711,0.054238014,0.974803549,0.33877417,237.34567,5.573242188,0.0,0.015306835,1,1.0
292,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_9735.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_9735.png,contrast,0.544389045,57.8203125,14.07504575,0.010251747,217,0.94028865,0.408649547,0.809664,60.61558,43.37011719,inf,0.002981831,1,1.0
293,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_4214.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_4214.png,jpeg_compression,0.561054074,28.38639323,24.81215658,0.604005725,780,0.023128669,0.989307136,0.57302886,72.5505,1.603515625,0.002195524,0.023343932,1,1.0
294,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7755.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7755.png,frost,0.376696377,85.63639323,12.5524519,0.388990565,535,0.501504403,0.733861818,0.46618423,148.17856,40.17382813,inf,0.008317317,1,1.0
295,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_6328.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_6328.png,jpeg_compression,0.439480774,36.40820313,19.01055785,0.454890788,755,0.027213796,0.98264412,0.71762,127.41847,1.591796875,0.000185117,0.040184565,1,1.0
296,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_5194.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_5194.png,jpeg_compression,0.140115031,46.46158854,12.18685544,0.417171253,658,0.074333415,0.722984997,0.43863118,196.26004,11.34472656,0.0,0.026565132,0,1.0
297,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_8667.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_8667.png,jpeg_compression,0.181660617,45.11848958,13.6791661,0.659115876,712,0.02021771,0.904949815,0.5980177,82.18076,9.548828125,0.0,0.017570126,1,1.0
298,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5381.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5381.png,jpeg_compression,0.346457804,35.59179688,18.51111275,0.69841756,781,0.044838552,0.978228405,0.44431478,59.20388,5.033203125,0.002933987,0.025092368,1,1.0
299,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_947.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_947.png,jpeg_compression,0.333233637,39.4938151,17.00190636,0.432821793,676,0.058005137,0.953155364,0.5514408,52.808743,5.055664063,0.0,0.029686842,1,1.0
300,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4731.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4731.png,frost,0.338425273,67.36979167,16.01579169,0.009183654,496,0.113613014,0.936426806,0.34257022,128.94849,13.50097656,inf,0.012360847,1,1.0
301,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_385.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_385.png,contrast,0.425387819,50.27278646,17.87200052,0.368087064,636,0.368419765,0.895593565,0.69751406,56.713768,18.41699219,inf,0.014578843,1,1.0
302,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6682.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6682.png,frost,0.04430785,40.74544271,13.26452329,0.309132786,339,0.552213796,0.07674073,0.04567825,234.13695,40.83886719,inf,0.001627862,0,1.0
303,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_5483.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_5483.png,contrast,0.384054567,55.49609375,14.58191138,0.082996316,237,0.791169276,0.372284957,0.5091089,91.54389,38.38867188,0.0,0.001789788,0,1.0
304,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_3399.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_3399.png,brightness,0.09396715,0.342122396,4.886714933,-0.352733119,24,0.39427593,0.202000334,0.16981882,297.21692,146.6005859,0.298153372,0.021727795,1,1.0
305,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_8140.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_8140.png,jpeg_compression,0.426250554,36.99544271,20.61622824,0.675798361,757,0.034534002,0.967078547,0.90778947,14.547535,3.5546875,0.0,0.011241552,1,1.0
306,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_4873.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_4873.png,brightness,0.070384445,8.379557292,4.43489963,-0.499016471,214,0.170780333,0.328991644,0.15721704,495.19403,128.3349609,0.023313252,0.056761215,1,1.0
307,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_2599.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_2599.png,contrast,0.460045023,28.87239583,18.26903671,0.000803172,388,0.042306751,0.982662969,0.5196745,97.86103,8.668945313,0.036004288,0.029678672,1,1.0
308,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_5330.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_5330.png,jpeg_compression,0.706336843,15.4938151,29.992827,0.840466193,735,0.015270303,0.99649103,0.9575951,18.469143,1.1875,8.38e-06,0.034711958,0,1.0
309,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_2346.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_2346.png,jpeg_compression,0.406360629,35.02213542,20.2441333,0.361748335,625,0.041120352,0.943474784,0.74618673,41.407917,3.991210938,0.0,0.015778112,0,1.0
310,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_3722.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_3722.png,frost,0.430455676,68.72526042,16.02852266,-0.207145902,379,0.131904354,0.789703246,0.73467624,118.878235,34.58398438,inf,0.014536811,0,1.0
311,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9745.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9745.png,jpeg_compression,0.19072881,48.85351563,17.33326936,0.403479336,688,0.234264922,0.801244579,0.5535154,199.7219,4.403320313,0.0,0.016197271,0,1.0
312,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_9043.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_9043.png,frost,0.320646394,112.1826172,5.748529555,-0.085749007,99,0.553436888,0.234755278,0.60252035,163.86407,120.4072266,inf,0.002307901,1,1.0
313,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_3325.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_3325.png,jpeg_compression,0.304436584,39.67545573,24.70224784,0.687655522,759,0.037237035,0.939542055,0.8322853,33.705505,1.592773438,0.001509661,0.013336766,0,1.0
314,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4985.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4985.png,brightness,0.294355069,11.5546875,17.90487691,0.648111502,694,0.067832681,0.954976825,0.5743019,78.26276,23.41894531,0.0,0.017788039,1,1.0
315,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5570.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5570.png,brightness,0.559695486,32.91341146,18.03958951,0.491028947,666,0.017056018,0.99283785,0.6922456,81.40076,6.025390625,0.0,0.022767807,0,1.0
316,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_827.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_827.png,jpeg_compression,0.280634942,46.22851563,18.31626762,0.236855758,679,0.024578033,0.899173596,0.7810151,63.598015,4.036132813,0.0,0.027298896,0,1.0
317,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_804.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_804.png,contrast,0.543270848,41.01529948,18.72706082,0.384530086,548,0.39694227,0.831187387,0.7894391,33.86457,23.5546875,0.0,0.009474998,1,1.0
318,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_4595.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_4595.png,contrast,0.639287569,9.537109375,24.64252167,0.688733014,818,0.002409491,0.996438792,0.87523836,26.68807,1.416992188,0.002073414,0.02172741,1,1.0
319,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_6042.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_6042.png,contrast,0.482538156,44.91634115,17.67071824,0.526465678,693,0.215722847,0.960108386,0.7531807,34.55061,10.26171875,0.0,0.014874993,1,1.0
320,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_2881.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_2881.png,frost,0.171373169,47.93066406,14.51094198,0.366526939,498,0.444532779,0.541630506,0.33183554,146.43607,28.44921875,inf,0.002979456,0,1.0
321,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_6241.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_6241.png,contrast,0.349677818,47.70996094,15.06103182,0.355343202,204,0.870138209,0.21520205,0.20988198,136.62268,35.66894531,0.0,0.001208979,1,1.0
322,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_6178.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_6178.png,contrast,0.347187102,51.43522135,13.38077444,-0.090924718,166,0.878681507,0.398186286,0.23398627,77.122696,43.44140625,inf,0.003838256,1,1.0
323,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_7073.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_7073.png,brightness,0.23826927,0.202799479,8.189539804,-0.38058135,391,0.062126957,0.637842725,0.7379079,113.032974,92.99414063,0.137492168,0.018837931,1,1.0
324,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_6679.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_6679.png,contrast,0.456555732,48.71321615,17.63384587,0.375014904,443,0.599773728,0.56596514,0.6218569,26.943502,24.04199219,0.0,0.002626037,0,1.0
325,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_3248.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_3248.png,brightness,0.267517593,6.944661458,9.367129964,-0.014774535,400,0.042533023,0.762535752,0.5039578,146.89014,76.92382813,0.205238403,0.02794354,1,1.0
326,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_1734.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_1734.png,brightness,0.183579512,7.101236979,9.60260235,-0.246150769,437,0.202427838,0.783377975,0.67738146,138.47858,74.00585938,0.021718524,0.044723789,0,1.0
327,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_1722.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_1722.png,contrast,0.443199753,42.63509115,16.5981834,0.727634638,691,0.362793542,0.889503513,0.8201071,26.023653,13.80273438,0.0,0.009176462,0,1.0
328,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_9146.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_9146.png,brightness,0.06906487,10.08528646,6.697158619,-0.200706941,237,0.635579746,0.22758372,0.08114091,301.1864,97.60058594,0.056489526,0.022705344,0,1.0
329,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6205.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6205.png,frost,0.04665541,19.8811849,7.231179803,0.176193795,332,0.139634295,0.075273351,0.006596616,293.75006,82.71777344,0.0,0.003112306,0,1.0
330,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6307.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6307.png,frost,0.2393546,0.069335938,8.71819248,-0.117585874,318,0.438454012,0.462223167,0.2413997,164.81711,90.44726563,0.557948854,0.020248013,1,1.0
331,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_9938.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_9938.png,contrast,0.687568871,48.83984375,16.04061741,-0.007716615,247,0.325489237,0.621210441,0.7640032,24.393703,36.31738281,0.0,0.001936392,0,1.0
332,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9538.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9538.png,jpeg_compression,0.374990824,38.91276042,18.82646906,0.722278029,701,0.036338063,0.972772133,0.5847651,113.25957,4.774414063,0.0,0.020663592,1,1.0
333,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_9911.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_9911.png,frost,0.279994322,106.483724,8.358840058,0.063236422,211,0.607057241,0.191270874,0.20299412,105.703766,79.078125,inf,0.002116914,0,0.0
334,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_2286.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_2286.png,brightness,0.044633708,15.7718099,8.25987394,0.020829922,271,0.351596135,0.18724241,0.13421738,205.5821,69.74804688,0.255648584,0.025425753,1,1.0
335,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_3230.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_3230.png,jpeg_compression,0.36274396,41.33951823,17.81838813,0.585730918,710,0.059717466,0.969782738,0.7263521,38.548256,5.313476563,0.000882173,0.027680231,1,1.0
336,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_2879.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_2879.png,jpeg_compression,0.294239383,37.59375,22.2065275,0.72968572,755,0.050183464,0.947893031,0.8864289,64.69402,1.932617188,0.002447993,0.023461528,1,1.0
337,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_4713.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_4713.png,frost,0.050379724,18.68391927,14.37733357,0.111750188,324,0.276730675,0.053769227,0.07119359,140.95633,37.8203125,0.0,0.002208689,0,1.0
338,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_4211.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_4211.png,jpeg_compression,0.467971239,35.34700521,20.57800667,0.545986028,722,0.027452299,0.988841458,0.84157383,40.718906,3.059570313,0.000343165,0.020934444,1,1.0
339,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_903.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_903.png,jpeg_compression,0.415611603,25.05696615,24.24248504,0.663102029,776,0.030179795,0.984064893,0.76475817,64.18118,2.03125,0.0,0.016424481,1,1.0
340,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_5194.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_5194.png,jpeg_compression,0.140115031,46.46158854,12.18685544,0.417171253,658,0.074333415,0.722984997,0.43863118,196.26004,11.34472656,0.0,0.026565132,1,1.0
341,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_637.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_637.png,brightness,0.373091534,0.850260417,13.83057719,-0.131395078,559,0.045113748,0.858447541,0.59628963,99.30786,46.00390625,0.181540612,0.027456894,1,1.0
342,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_5783.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_5783.png,contrast,0.874374066,56.6484375,22.2857025,0.276559151,543,0.356439579,0.924474816,0.9793129,9.43618,16.98046875,inf,0.013138551,1,1.0
343,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_2597.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_2597.png,frost,0.180652859,87.21419271,8.94795305,0.061377967,231,0.9237341,0.325719157,0.073167175,166.88307,64.90917969,inf,0.00302738,1,1.0
344,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_5472.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_5472.png,brightness,0.128474964,14.06770833,10.95460912,0.364711567,511,0.386992417,0.693617925,0.7688244,84.21801,51.68457031,0.047012621,0.019845462,1,1.0
345,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8703.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8703.png,brightness,0.44950687,32.25976563,13.55686348,0.149731792,622,0.007742172,0.948940135,0.40146774,210.05746,25.89355469,0.00760904,0.031901666,0,1.0
346,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_9231.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_9231.png,frost,0.291342773,84.44921875,12.55255952,0.00262266,319,0.35724682,0.792578919,0.5691934,119.08116,33.74121094,0.0,0.008844963,0,1.0
347,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_6679.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_6679.png,contrast,0.456555732,48.71321615,17.63384587,0.375014904,443,0.599773728,0.56596514,0.6218569,26.943502,24.04199219,0.0,0.002626037,1,1.0
348,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_261.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_261.png,brightness,0.286142551,0.802408854,9.753910014,-0.1824403,447,0.268719423,0.726516708,0.61791885,105.707565,77.51171875,0.313268326,0.030350592,1,1.0
349,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4524.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4524.png,jpeg_compression,0.517543063,26.2890625,28.2323413,0.622011852,764,0.070933219,0.97411791,0.94258964,11.8213005,1.700195313,0.001261178,0.026585777,1,1.0
