,Unnamed: 0,original,gen,PSNR,CS,CPL,SSIM,label,Hist_correlation,Hist_intersection,KL,MSE,WD,TSI,SSS1,VAE,VIF,VAE2D
298,460,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775A532_20200403_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1775A532_20200403_OH01_DG06_2_19_torchvision.jpg,13.79321181,0.2620492,74.739075,0.699972421,0,0.0082639,47616,0.404608519,59.89980469,20.31154785,2.757589286,0.027792756,0.020062747,0.086201789,0.006106594
722,1223,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775A532_20200403_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1775A532_20200403_OH01_DG06_2_19_torchvision.jpg,25.64720221,0.896257,16.02222,0.88425437,1,0.138397306,77068,0.213900927,53.03168742,7.775109863,0.811778376,0.016659625,0.027112974,0.492723618,0.006721544
1003,359,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775A532_20200403_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1775A532_20200403_OH01_DG06_2_19_torchvision.jpg,14.56584366,0.22956869,84.348206,0.56739919,0,0.947235968,76734,inf,6.474017334,26.91300049,2.968444227,0.047347773,0.011508238,0.106723187,0.011074777
1004,252,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775D301_20200403_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1775D301_20200403_OH01_DG06_2_15_torchvision.jpg,18.15284523,0.84314126,31.87622,0.873218156,1,0.848095871,121844,inf,11.71946818,14.56981201,0.825287427,0.013683975,0.033763488,0.36448393,0.015454581
145,444,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775D301_20200403_OH01_DG06_2_20.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1775D301_20200403_OH01_DG06_2_20_torchvision.jpg,21.62510732,0.892552,25.534878,0.875093859,1,0.053828273,85383,0.920857346,20.09533691,9.520263672,0.52878547,0.010045535,0.048286564,0.378589318,0.019029434
723,1272,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775D301_20200403_OH01_DG06_2_20.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1775D301_20200403_OH01_DG06_2_20_torchvision.jpg,14.17488141,0.86576295,35.935455,0.760419517,1,0.671435426,106744,0.427641308,88.05562744,33.07874146,1.410665362,0.015383293,0.09107583,0.335097904,0.031891758
862,106,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775D821_20200403_OH01_DG06_2_12.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\1775D821_20200403_OH01_DG06_2_12_torchvision.jpg,14.21241684,0.1474089,74.63446,0.654482639,0,-0.025165036,12736,inf,37.59453125,30.83223877,4.293762231,0.019539725,0.006592292,0.050370583,0.008305565
1005,51,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775D821_20200403_OH01_DG06_2_12.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1775D821_20200403_OH01_DG06_2_12_torchvision.jpg,18.72857674,0.8366767,22.351395,0.855005258,1,0.036206814,43611,inf,41.69462891,19.50151978,1.358213063,0.013934827,0.013662244,0.351603651,0.002562653
724,90,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775D821_20200403_OH01_DG06_2_17.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1775D821_20200403_OH01_DG06_2_17_torchvision.jpg,9.815500107,0.10928497,184.2855,0.336699302,0,0.183798905,97385,inf,71.79648031,35.61049194,1.328186155,0.08425438,0.070870874,0.045927384,0.02817309
1006,800,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775E951_20200403_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1775E951_20200403_OH01_DG06_2_19_torchvision.jpg,12.79246841,0.07279662,114.16591,0.494006943,0,-0.040834513,15540,inf,36.44570313,37.50343628,3.148538405,0.028752778,0.008946645,0.052042057,0.003622962
146,1058,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1776R262_20200413_OH01_DG06_2_6.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1776R262_20200413_OH01_DG06_2_6_torchvision.jpg,22.09540602,0.8940805,14.769205,0.914741443,1,-0.008716952,50497,1.826890525,15.04944255,14.99852905,0.699987769,0.01294231,0.034970481,0.42622036,0.011709207
8,278,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D521_20200514_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1778D521_20200514_OH01_DG06_2_15_torchvision.jpg,12.79668151,0.184396,71.960495,0.660840964,0,0.238712775,61362,0.030980225,73.62465617,16.8046875,2.027917074,0.060107145,0.050771518,0.045875107,0.012129965
147,382,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D521_20200514_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1778D521_20200514_OH01_DG06_2_15_torchvision.jpg,24.6051449,0.78916615,26.546719,0.8647526,1,0.906517622,122756,0.04622055,28.82687785,3.922320557,0.732020548,0.004919873,0.03636434,0.39127314,0.010620286
299,812,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D521_20200514_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1778D521_20200514_OH01_DG06_2_15_torchvision.jpg,18.52714299,0.7069851,35.28607,0.819038914,1,0.092389593,53152,0.075229833,68.5517863,15.18792725,1.218505382,0.03548534,0.036735936,0.320727874,0.009252714
435,661,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D521_20200514_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1778D521_20200514_OH01_DG06_2_15_torchvision.jpg,9.498028009,0.19381985,74.82695,0.616148493,0,-0.079065909,59646,-0.261023079,96.66046753,58.23433838,0.440649462,0.030424701,0.070279996,0.133423416,0.011063138
725,633,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D521_20200514_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1778D521_20200514_OH01_DG06_2_15_torchvision.jpg,9.263727161,0.26352414,70.16344,0.640626,0,-0.040874585,64027,-0.255027446,89.5123881,53.64688721,1.806928816,0.035197355,0.060284885,0.122872252,0.011817382
1153,158,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D521_20200514_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1778D521_20200514_OH01_DG06_2_15_torchvision.jpg,17.66807488,0.75395167,34.71167,0.849386602,1,0.126284586,44700,inf,27.22543945,17.21427612,0.651406556,0.0320062,0.01570024,0.317529482,0.016821346
436,1013,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D551_20200514_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1778D551_20200514_OH01_DG06_2_5_torchvision.jpg,14.47532505,0.84272987,26.554821,0.830965124,1,0.570243096,62972,0.20633333,92.13933512,35.4550354,0.769000734,0.018140431,0.074668185,0.422915996,0.010712005
1007,28,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D551_20200514_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1778D551_20200514_OH01_DG06_2_5_torchvision.jpg,21.34819882,0.75418055,47.74877,0.883463769,1,0.620636629,91867,0.027947883,43.44920451,10.98945923,1.660830479,0.014130149,0.033722525,0.364197379,0.006249239
1154,688,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D551_20200514_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1778D551_20200514_OH01_DG06_2_5_torchvision.jpg,16.43286408,0.5896834,51.569923,0.843682324,1,0.649578153,77075,inf,37.22851563,21.77830811,1.34853229,0.03075327,0.013924097,0.285666933,0.028970302
300,287,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778P951_20200514_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1778P951_20200514_OH01_DG06_2_13_torchvision.jpg,17.61818474,0.81022227,28.452723,0.883861803,1,0.00974901,50600,inf,72.39344686,13.61636353,1.634215998,0.027469104,0.025148315,0.397569121,0.009504699
1155,1000,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778P951_20200514_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1778P951_20200514_OH01_DG06_2_13_torchvision.jpg,19.08232006,0.78845435,30.921106,0.892520991,1,0.086007665,41067,inf,33.42295532,13.40427246,0.730485568,0.02641763,0.025445121,0.33735024,0.010409507
301,884,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778P951_20200514_OH01_DG06_2_14.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1778P951_20200514_OH01_DG06_2_14_torchvision.jpg,14.46974399,0.5266885,60.64696,0.798818004,0,0.094154365,34307,inf,7.493054199,19.80065308,3.439481409,0.01154359,0.015062096,0.222448891,0.006183547
1156,74,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778P951_20200514_OH01_DG06_2_27.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1778P951_20200514_OH01_DG06_2_27_torchvision.jpg,24.41132463,0.757623,42.08155,0.90937198,1,0.959664533,141147,-0.030403621,15.03731689,2.758880615,1.206262231,0.007155969,0.044903066,0.410337228,0.015109039
437,175,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778P951_20200514_OH01_DG06_2_28.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1778P951_20200514_OH01_DG06_2_28_torchvision.jpg,12.92583644,0.16573568,138.57082,0.556207159,0,-0.07039532,47897,inf,97.74920247,26.52166138,0.715502691,0.047425084,0.060177993,0.100183673,0.023752728
148,7,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778S292_20200514_OH01_DG06_2_7.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1778S292_20200514_OH01_DG06_2_7_torchvision.jpg,28.76151905,0.93088436,9.875358,0.938609467,1,0.233842613,76889,0.016344423,11.25568848,2.136669922,0.336252446,0.004353916,0.041319102,0.505944804,0.011939448
726,395,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778S292_20200514_OH01_DG06_2_7.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1778S292_20200514_OH01_DG06_2_7_torchvision.jpg,11.23215867,0.6310276,93.70286,0.728195707,0,0.156654707,55595,-0.042600139,86.15885213,46.77388916,4.089683219,0.013431329,0.108103637,0.333554298,0.04113372
302,586,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778S292_20200514_OH01_DG06_2_8.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1778S292_20200514_OH01_DG06_2_8_torchvision.jpg,11.80788815,0.27127838,31.858692,0.827809767,0,0.704123322,38402,-0.050619784,72.80686035,18.34782715,1.389726027,0.004725585,0.022748115,0.092414951,0.005181015
438,122,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1970Y932_20200429_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1970Y932_20200429_OH01_DG06_2_11_torchvision.jpg,19.02160299,0.9314723,10.0665455,0.919139572,1,0.542434098,66820,1.026415001,69.50716146,18.0644165,0.454531556,0.002241021,0.057441283,0.438993247,0.01923192
863,176,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1970Y932_20200429_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\1970Y932_20200429_OH01_DG06_2_13_torchvision.jpg,26.4046721,0.8780977,9.501358,0.957922784,1,0.56642583,74728,inf,22.77684733,7.071435547,0.141413894,0.003326521,0.014797636,0.440446794,0.004375135
9,640,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1970Y932_20200429_OH01_DG06_2_3.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1970Y932_20200429_OH01_DG06_2_3_torchvision.jpg,10.69773057,0.26154414,32.159325,0.797267887,0,0.968062595,61860,-0.081854605,61.02925618,34.72583618,0.921324609,0.014855464,0.034263933,0.065235494,0.008160722
593,1266,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1970Y932_20200429_OH01_DG06_2_3.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\1970Y932_20200429_OH01_DG06_2_3_torchvision.jpg,17.42444574,0.7010471,20.911442,0.90453559,1,0.00273701,11308,0.034384338,102.9415914,29.74865723,0.960616438,0.01059808,0.021087002,0.354181847,0.003763806
1157,766,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1970Y932_20200429_OH01_DG06_2_3.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1970Y932_20200429_OH01_DG06_2_3_torchvision.jpg,23.04865495,0.79058,13.230011,0.949753352,1,-0.002391926,12922,0.007231328,64.31510213,12.8947998,0.235451321,0.021023797,0.008807093,0.355870916,0.011040169
149,575,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1970Y932_20200429_OH01_DG06_2_6.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1970Y932_20200429_OH01_DG06_2_6_torchvision.jpg,18.89094065,0.16500007,34.30596,0.834393479,0,0.992360935,98669,0.111689215,30.24817708,9.997869873,1.41297089,0.011618753,0.014171997,0.078532781,0.004113976
727,204,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1970Y932_20200429_OH01_DG06_2_6.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1970Y932_20200429_OH01_DG06_2_6_torchvision.jpg,11.58775882,0.33418545,32.62126,0.805350297,0,-0.023351581,32770,-0.12926933,85.30581868,39.06747437,0.499449609,0.007966328,0.048576953,0.150149663,0.004751732
1158,341,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1970Y932_20200429_OH01_DG06_2_6.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1970Y932_20200429_OH01_DG06_2_6_torchvision.jpg,22.38940875,0.78704834,19.106064,0.93409605,1,0.009583317,23822,0.03918716,51.19578654,10.53876953,0.713992172,0.007916539,0.014978873,0.360686637,0.012270736
303,325,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974E431_20200402_OH01_DG06_2_17.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1974E431_20200402_OH01_DG06_2_17_torchvision.jpg,16.86284476,0.74681145,37.868126,0.78295326,1,0.55599241,104176,inf,60.27137858,11.01652222,3.687542808,0.010190051,0.039252387,0.359771255,0.014816637
594,55,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974E431_20200402_OH01_DG06_2_17.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\1974E431_20200402_OH01_DG06_2_17_torchvision.jpg,18.56714149,0.85244125,29.210667,0.838029088,1,0.621728053,96516,0.581752743,76.23467611,20.02749023,1.436619374,0.01032055,0.062039859,0.426650834,0.003128015
864,234,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974E431_20200402_OH01_DG06_2_17.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\1974E431_20200402_OH01_DG06_2_17_torchvision.jpg,9.046405124,0.06548883,90.12331,0.494945293,0,-0.184452786,21007,inf,32.99059652,56.64699707,6.00484956,0.03488991,0.012242356,0.02464068,0.025199032
150,1063,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974E431_20200402_OH01_DG06_2_20.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1974E431_20200402_OH01_DG06_2_20_torchvision.jpg,14.96520059,0.82562524,23.946354,0.805280483,1,0.48857067,95080,0.465090933,52.82203166,15.18477783,2.379947407,0.020595284,0.069872125,0.38453205,0.013665911
595,1039,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974E431_20200402_OH01_DG06_2_20.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\1974E431_20200402_OH01_DG06_2_20_torchvision.jpg,21.44496552,0.9157138,13.5197735,0.900005072,1,0.785330742,115343,0.290806819,68.41360881,13.27329712,0.528944472,0.01909954,0.049733966,0.484586617,0.016240071
596,840,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974E431_20200402_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\1974E431_20200402_OH01_DG06_2_21_torchvision.jpg,19.38968859,0.89558905,20.998503,0.874916137,1,0.735122609,108532,0.48841788,69.35817057,15.81238403,1.522254159,0.014190914,0.064393659,0.468843531,0.019966673
597,116,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974H803_20200513_OH01_DG06_2_1.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\1974H803_20200513_OH01_DG06_2_1_torchvision.jpg,19.42328855,0.8565414,7.7421646,0.777889701,1,0.676297462,108502,0.412427173,59.10567017,8.172290039,1.513680284,0.000991263,0.031631583,0.238751842,0.005821743
1008,496,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974H803_20200513_OH01_DG06_2_1.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1974H803_20200513_OH01_DG06_2_1_torchvision.jpg,12.5002831,0.69461846,16.144611,0.693578295,1,0.860221964,118072,inf,27.94915771,22.14705811,5.778522505,0.00151247,0.01568532,0.18125321,0.010098739
1009,121,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X181_20200513_OH01_DG06_2_1.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1974X181_20200513_OH01_DG06_2_1_torchvision.jpg,9.800325841,0.4754746,53.695656,0.514184592,1,0.125085385,91966,inf,30.06782837,36.44398804,3.400391389,0.002598752,0.046138141,0.180361434,0.019189595
